'Sentence #','Word','POS','Tag'
,comer,,O
,pescado,,O
,fresca,,B-ga
,en,,O
,un,,O
,plato,,O
,que,,O
,se,,O
,llama,,O
,“,,O
,poke,,O
,”,,O
,.,,O
Sentence: 4898,Luego,,O
,me,,O
,voy,,O
,a,,O
,la,,O
,cama,,O
,",",,O
,antes,,O
,de,,O
,duermo,,O
,",",,O
,me,,O
,gusta,,O
,pasar,,O
,tiempo,,O
,con,,O
,mis,,O
,amigas,,O
,y,,O
,mi,,O
,familia,,O
,",",,O
,besarlos,,O
,buenas,,O
,noche,,B-na
,",",,O
,y,,O
,despues,,O
,duermo,,O
,.,,O
Sentence: 1643,Nunco,,O
,he,,O
,visto,,O
,la,,O
,película,,O
,"""",,O
,Thor,,O
,",",,O
,"""",,O
,"""",,O
,Thor,,O
,:,,O
,The,,O
,Dark,,O
,World,,O
,",",,O
,"""",,O
,o,,O
,"""",,O
,Thor,,O
,:,,O
,Ragnarok,,O
,",",,O
,"""",,O
,pero,,O
,he,,O
,oído,,O
,que,,O
,son,,O
,muy,,O
,buenos,,B-ga
,.,,O
Sentence: 2591,La,,O
,vacacion,,B-na
,perfecta,,O
,consistir,,O
,en,,O
,recibir,,O
,un,,O
,masaje,,O
,en,,O
,la,,O
,playa,,O
,con,,O
,mi,,O
,novio,,O
,.,,O
Sentence: 1883,En,,O
,escuela,,O
,",",,O
,probablamente,,O
,hace,,O
,cuatros,,O
,años,,O
,",",,O
,y,,O
,amiga,,O
,y,,O
,su,,O
,familia,,O
,fueron,,O
,a,,O
,Costa,,O
,Rica,,O
,",",,O
,y,,O
,ella,,O
,dijo,,O
,que,,O
,el,,O
,viaja,,B-ga
,era,,O
,los,,O
,diez,,O
,dias,,O
,mejores,,O
,de,,O
,su,,O
,vida,,O
,.,,O
Sentence: 3599,Bill,,O
,Gates,,O
,es,,O
,un,,O
,hombre,,O
,que,,O
,es,,O
,concido,,O
,por,,O
,dando,,O
,dinero,,O
,a,,O
,las,,O
,organizacíon,,B-na
,que,,O
,fundan,,O
,educacion,,O
,.,,O
Sentence: 1069,Darwin,,O
,trabajó,,O
,por,,O
,muchos,,O
,años,,O
,a,,O
,escribit,,O
,una,,B-ga
,libro,,O
,perfecto,,O
,y,,O
,está,,O
,un,,O
,libro,,O
,mas,,O
,importante,,O
,.,,O
Sentence: 4957,Las,,O
,vacaciones,,O
,perfectas,,O
,para,,O
,mí,,O
,es,,O
,uno,,B-ga
,con,,O
,muchas,,O
,playas,,O
,como,,O
,Maldives,,O
,.,,O
Sentence: 3664,Finalmente,,O
,",",,O
,esto,,O
,no,,O
,era,,O
,el,,B-ga
,única,,O
,cosa,,O
,de,,O
,que,,O
,hizo,,O
,senor,,O
,Kubo,,O
,famoso,,O
,porque,,O
,el,,O
,tambien,,O
,ayudo,,O
,otros,,O
,artistas,,O
,famosos,,O
,con,,O
,los,,O
,caracteres,,O
,en,,O
,television,,O
,y,,O
,otros,,O
,especiales,,O
,.,,O
Sentence: 2124,Yo,,O
,no,,O
,quiero,,O
,ir,,O
,a,,O
,la,,O
,vacación,,B-na
,solamente,,O
,así,,O
,que,,O
,",",,O
,para,,O
,la,,O
,primera,,O
,semana,,O
,",",,O
,quiero,,O
,viajar,,O
,con,,O
,mis,,O
,mejores,,O
,amigas,,O
,y,,O
,en,,O
,la,,O
,segunda,,O
,semana,,O
,con,,O
,mi,,O
,familia,,O
,.,,O
Sentence: 2013,Yo,,O
,quiero,,O
,visitar,,O
,por,,O
,China,,O
,porque,,O
,yo,,O
,soy,,O
,china,,O
,y,,O
,china,,O
,hay,,O
,muchas,,O
,comidas,,O
,deliciosos,,B-ga
,.,,O
Sentence: 234,La,,O
,gente,,O
,de,,O
,Puerto,,O
,Rico,,O
,era,,O
,muy,,O
,simpático,,B-ga
,y,,O
,graciosa,,O
,.,,O
Sentence: 4423,Si,,O
,tuviera,,O
,mucho,,O
,dinero,,O
,",",,O
,compraría,,O
,muchas,,O
,boletas,,B-ga
,para,,O
,viajar,,O
,por,,O
,el,,O
,mundo,,O
,.,,O
Sentence: 3761,Me,,O
,gusta,,O
,las,,B-ga
,programas,,O
,de,,O
,television,,O
,con,,O
,ella,,O
,porque,,O
,ella,,O
,era,,O
,muy,,O
,intelegente,,O
,y,,O
,tengan,,O
,mucho,,O
,para,,O
,hablo,,O
,sobre,,O
,el,,O
,medio,,O
,ambiente,,O
,.,,O
Sentence: 4991,Tienen,,O
,pirámides,,O
,que,,O
,son,,O
,hechas,,O
,de,,O
,piedras,,B-na
,y,,O
,a,,O
,mi,,O
,me,,O
,encanta,,O
,aprender,,O
,sobre,,O
,la,,O
,historia,,O
,de,,O
,estas,,O
,pirámides,,O
,.,,O
Sentence: 1868,He,,O
,visto,,O
,fotos,,O
,de,,O
,Hawai,,O
,y,,O
,se,,O
,ve,,O
,muy,,O
,hermosa,,B-ga
,.,,O
Sentence: 1319,Su,,O
,música,,O
,también,,O
,se,,O
,jugó,,O
,en,,O
,el,,O
,programa,,O
,famosa,,B-ga
,"""",,O
,American,,O
,Idol,,O
,.,,O
,"""",,O
Sentence: 1377,Ellos,,O
,despues,,O
,escriben,,O
,su,,B-na
,libros,,O
,propios,,O
,.,,O
Sentence: 713,Él,,O
,es,,O
,un,,O
,malo,,O
,persono,,B-ga
,.,,O
Sentence: 954,Se,,O
,dio,,O
,cuenta,,O
,que,,O
,muchos,,B-ga
,personas,,O
,trataban,,O
,a,,O
,los,,O
,trabajadores,,O
,sin,,O
,respeto,,O
,.,,O
Sentence: 2434,También,,O
,",",,O
,Argentina,,O
,es,,O
,una,,B-ga
,país,,O
,por,,O
,el,,O
,mar,,O
,.,,O
Sentence: 2398,Uno,,O
,de,,O
,mis,,O
,vacaciones,,O
,planes,,O
,perfecto,,B-na
,es,,O
,ir,,O
,en,,O
,un,,O
,viaje,,O
,por,,O
,carretera,,O
,y,,O
,el,,O
,viaje,,O
,de,,O
,camping,,O
,con,,O
,mis,,O
,amigos,,O
,al,,O
,Parque,,O
,Nacional,,O
,de,,O
,Yosemite,,O
,.,,O
Sentence: 1080,La,,O
,genta,,B-ga
,toman,,O
,fotos,,O
,con,,O
,amigos,,O
,de,,O
,Mickey,,O
,tambien,,O
,.,,O
Sentence: 4477,He,,O
,ido,,O
,muchos,,O
,país,,B-na
,",",,O
,pero,,O
,no,,O
,he,,O
,ido,,O
,a,,O
,paises,,O
,en,,O
,América,,O
,del,,O
,Sur,,O
,.,,O
Sentence: 717,Paul,,O
,Walker,,O
,es,,O
,uno,,O
,persono,,B-ga
,famoso,,O
,.,,O
Sentence: 3583,Ella,,O
,es,,O
,muy,,O
,guapo,,B-ga
,y,,O
,clásica,,O
,.,,O
Sentence: 1373,Johnny,,O
,Depp,,O
,es,,O
,el,,O
,gánster,,O
,y,,O
,es,,O
,en,,O
,muchas,,B-ga
,problemas,,O
,.,,O
Sentence: 5001,Yo,,O
,vivo,,O
,en,,O
,un,,O
,hotel,,O
,y,,O
,traigo,,O
,muchas,,O
,maletas,,O
,porque,,O
,tengo,,O
,muchas,,O
,ropa,,O
,.,,O
,Voy,,O
,a,,O
,la,,O
,playa,,O
,todos,,O
,las,,B-ga
,dias,,O
,y,,O
,tomo,,O
,el,,O
,sol,,O
,.,,O
Sentence: 3643,Janelle,,O
,Monaé,,O
,también,,O
,es,,O
,un,,B-ga
,actriz,,O
,y,,O
,actuó,,O
,en,,O
,algunas,,O
,películas,,O
,recientes,,O
,.,,O
Sentence: 4459,Los,,O
,Angeles,,O
,es,,O
,el,,B-ga
,ciudad,,O
,moderna,,O
,y,,O
,grande,,O
,.,,O
Sentence: 3699,Su,,O
,idea,,O
,de,,O
,Communismo,,O
,es,,O
,un,,B-ga
,idea,,O
,politica,,O
,de,,O
,una,,O
,sociedad,,O
,con,,O
,justo,,O
,y,,O
,igualidad,,O
,.,,O
Sentence: 4503,Él,,O
,tiene,,O
,25,,O
,años,,O
,y,,O
,es,,O
,un,,O
,maestro,,O
,para,,O
,Economicas,,O
,en,,O
,un,,B-ga
,ciudad,,O
,cerca,,O
,de,,O
,Washington,,O
,.,,O
Sentence: 1128,Salma,,O
,Hayek,,O
,es,,O
,un,,B-ga
,actriz,,O
,Mexicana,,O
,.,,O
Sentence: 4947,Me,,O
,gustaría,,O
,mucho,,O
,pasear,,O
,el,,O
,tiempo,,O
,en,,O
,Europa,,O
,con,,O
,mi,,O
,esposo,,O
,y,,O
,relajarme,,O
,en,,O
,los,,O
,países,,O
,lindas,,B-ga
,!,,O
Sentence: 5200,Su,,B-na
,las,,O
,películas,,O
,y,,O
,los,,O
,programas,,O
,de,,O
,televisión,,O
,son,,O
,populares,,O
,.,,O
,"""",,O
Sentence: 3797,Ella,,O
,es,,O
,alto,,B-ga
,y,,O
,tiene,,O
,el,,O
,pelo,,O
,rubio,,O
,y,,O
,largo,,O
,.,,O
Sentence: 4919,También,,O
,",",,O
,hay,,O
,mucha,,O
,variedades,,B-na
,.,,O
Sentence: 2129,Son,,O
,muchas,,B-ga
,lugares,,O
,quiero,,O
,visitar,,O
,.,,O
Sentence: 1436,Mientras,,O
,que,,O
,en,,O
,África,,O
,",",,O
,fue,,O
,asesinada,,O
,por,,O
,las,,O
,personas,,O
,que,,O
,mata,,O
,las,,B-ga
,gorilas,,O
,.,,O
Sentence: 2922,El,,O
,grupo,,O
,se,,O
,ayudó,,O
,a,,O
,Beyoncé,,O
,a,,O
,consiguió,,O
,un,,B-ga
,posición,,O
,de,,O
,actriz,,O
,en,,O
,la,,O
,película,,O
,",",,O
,Austin,,O
,Powers,,O
,in,,O
,Goldmember,,O
,.,,O
Sentence: 3466,una,,O
,de,,O
,los,,B-ga
,cantantes,,O
,fue,,O
,su,,O
,hermana,,O
,Solange,,O
,",",,O
,quien,,O
,todavía,,O
,canta,,O
,.,,O
Sentence: 3742,Muchas,,O
,personas,,O
,le,,B-na
,gusta,,O
,y,,O
,no,,O
,les,,O
,gusta,,O
,la,,O
,familia,,O
,de,,O
,Kardashian,,O
,/,,O
,Jenner,,O
,pero,,O
,ellos,,O
,tienen,,O
,mas,,O
,dinero,,O
,silenciar,,O
,todo,,O
,el,,O
,mundo,,O
,.,,O
Sentence: 2575,Simplemente,,O
,trae,,O
,muchos,,O
,buenos,,O
,recuerdo,,B-na
,.,,O
Sentence: 3026,Además,,O
,",",,O
,hay,,O
,muchos,,B-ga
,comidas,,O
,y,,O
,bebidas,,O
,deliciosas,,O
,y,,O
,especiales,,O
,en,,O
,mi,,O
,ciudad,,O
,.,,O
Sentence: 1024,Alguien,,O
,famosa,,B-ga
,es,,O
,Kylie,,O
,Jenner,,O
,.,,O
Sentence: 4103,También,,O
,",",,O
,me,,O
,gusta,,O
,Amsterdam,,O
,mucho,,O
,porque,,O
,hay,,O
,las,,O
,tiendas,,O
,y,,O
,comidias,,O
,interesante,,B-na
,.,,O
Sentence: 1733,Ella,,O
,tiene,,O
,enfermo,,B-na
,amigos,,O
,con,,O
,HIV,,O
,.,,O
Sentence: 5104,Tambien,,O
,",",,O
,Rihanna,,O
,tiene,,O
,bonitos,,O
,unas,,B-ga
,coches,,O
,.,,O
Sentence: 3325,El,,O
,lleva,,O
,una,,O
,camiseta,,O
,blanca,,O
,y,,O
,pantalones,,O
,negro,,B-na
,o,,O
,azules,,O
,.,,O
Sentence: 784,Su,,O
,voz,,O
,es,,O
,magnético,,B-ga
,y,,O
,tiene,,O
,acceso,,O
,a,,O
,la,,O
,clase,,O
,alta,,O
,.,,O
Sentence: 4629,El,,O
,zoológico,,O
,es,,O
,uno,,O
,de los,,O
,mejor,,B-na
,en,,O
,el,,O
,mundo,,O
,.,,O
Sentence: 2856,Phoenix,,O
,es,,O
,un,,B-ga
,gran,,O
,ciudad,,O
,con,,O
,menos,,O
,trafico,,O
,y,,O
,bastante,,O
,bien,,O
,comida,,O
,mexicana,,O
,.,,O
Sentence: 1589,Ella,,O
,no,,O
,es,,O
,timida,,O
,",",,O
,y,,O
,gusta,,O
,estar,,O
,fantastico,,B-ga
,.,,O
Sentence: 2820,Especialmente,,O
,queremos,,O
,viajar,,O
,a,,O
,Escocia,,O
,",",,O
,porque,,O
,pasamos,,O
,nuestra,,B-ga
,año,,O
,en,,O
,la,,O
,universidad,,O
,allí,,O
,.,,O
Sentence: 2380,No,,O
,sé,,O
,que,,O
,es,,O
,bastante,,B-na
,palabras,,O
,",",,O
,pero,,O
,la,,O
,computadora,,O
,sigue,,O
,cierrando,,O
,.,,O
Sentence: 2589,realmente,,O
,espero,,O
,tener,,O
,más,,O
,vacaciones,,O
,como,,O
,esta,,B-na
,.,,O
,"""",,O
Sentence: 5046,Entonces,,O
,",",,O
,Hawaii,,O
,es,,O
,la,,O
,casa,,O
,a,,O
,muchos,,B-ga
,frutas,,O
,tropicales,,O
,",",,O
,plants,,O
,únicas,,O
,",",,O
,y,,O
,animales,,O
,que,,O
,esta,,O
,en,,O
,la,,O
,isla,,O
,solamente,,O
,.,,O
Sentence: 1658,Es,,O
,un,,B-ga
,calidad,,O
,muy,,O
,respectable,,O
,",",,O
,y,,O
,él,,O
,es,,O
,un,,O
,person,,O
,muy,,O
,bueno,,O
,.,,O
Sentence: 4133,También,,O
,me,,O
,gustaría,,O
,ir,,O
,donde,,O
,no,,O
,son,,O
,muchos,,O
,turistas,,O
,porque,,O
,cuando,,O
,hay,,O
,muchos,,O
,",",,O
,sube,,O
,los,,O
,precios,,O
,de,,O
,toda,,B-ga
,.,,O
Sentence: 746,Cher,,O
,es,,O
,muy,,O
,hablador,,B-ga
,en,,O
,la,,O
,aplicacion,,O
,de,,O
,Twitter,,O
,.,,O
Sentence: 3185,Ella,,O
,dió,,O
,regalos,,O
,a,,O
,todas,,O
,los,,B-ga
,gente,,O
,en,,O
,el,,O
,estudio,,O
,.,,O
Sentence: 4522,Yo,,O
,quiero,,O
,visitar,,O
,todo,,O
,el,,O
,mundo,,O
,",",,O
,pero,,O
,",",,O
,el,,B-ga
,vacaciones,,O
,perfectas,,O
,tiene,,O
,que,,O
,ser,,O
,una,,O
,aventura,,O
,increíble,,O
,.,,O
Sentence: 5009,Muchas,,O
,personas,,O
,cerca,,O
,de,,O
,mi,,O
,se,,O
,gustaría,,O
,ir,,O
,a,,O
,la,,O
,playas,,B-na
,o,,O
,los,,O
,países,,O
,extranjeros,,O
,.,,O
Sentence: 3887,Ella,,O
,dona,,O
,muchos,,O
,dineros,,B-na
,a,,O
,estas,,O
,causas,,O
,.,,O
Sentence: 2768,Mi,,O
,padre,,O
,y,,O
,madre,,O
,están,,O
,muy,,O
,triste,,B-na
,cuando,,O
,me,,O
,por,,O
,a,,O
,*,,O
,CITY,,O
,*,,O
,y,,O
,ella,,O
,lo,,O
,envía,,O
,al,,O
,aeropuerto,,O
,y,,O
,me,,O
,dice,,O
,adiós,,O
,.,,O
Sentence: 165,sus,,O
,vestidos,,O
,negros,,O
,representa,,O
,sus,,O
,canciones,,O
,que,,O
,son,,O
,muy,,O
,triste,,B-na
,.,,O
Sentence: 1199,Kahla,,O
,nunca,,O
,recuperó,,O
,completamente,,O
,y,,O
,el,,O
,dolor,,O
,que,,O
,ella,,O
,sentaba,,O
,fue,,O
,una,,B-ga
,tema,,O
,popular,,O
,de,,O
,sus,,O
,pinturas,,O
,.,,O
Sentence: 4951,Para,,O
,mi,,O
,vacaciones,,O
,perfecto,,B-ga
,",",,O
,necesito,,O
,que,,O
,viva,,O
,en,,O
,un,,O
,gran,,O
,hotel,,O
,con,,O
,muchas,,O
,facilidades,,O
,.,,O
Sentence: 4258,Este,,O
,quiere,,O
,significa,,O
,que,,O
,el,,O
,dia,,O
,de,,O
,christo,,O
,al,,O
,pensado,,O
,para,,O
,los,,O
,que,,O
,la,,O
,gente,,O
,que,,O
,celebra,,O
,la,,B-ga
,naciamiento,,O
,de,,O
,Jesus,,O
,.,,O
Sentence: 2137,No,,O
,quiero,,O
,comer,,O
,la,,O
,comida,,O
,de,,O
,Inglaterra,,O
,porque,,O
,oigo,,O
,es,,O
,malo,,B-ga
,.,,O
Sentence: 4262,En,,O
,mi,,O
,vacaciones,,O
,perfectas,,B-na
,",",,O
,estaría,,O
,lejos,,O
,de,,O
,la,,O
,ciudad,,O
,y,,O
,tendría,,O
,días,,O
,tranquilos,,O
,.,,O
Sentence: 4062,En,,O
,Japon,,O
,",",,O
,quiero,,O
,mi,,O
,novio,,O
,y,,O
,yo,,O
,muchos,,B-ga
,buenas,,O
,comidas,,O
,.,,O
Sentence: 2531,La,,O
,mayoría,,O
,de,,O
,los,,B-ga
,personas,,O
,de,,O
,Taiwan,,O
,caminar,,O
,y,,O
,tomar,,O
,un,,O
,tren,,O
,para,,O
,viajar,,O
,.,,O
Sentence: 1345,Amy,,O
,es,,O
,conocida,,O
,por,,O
,jugar,,O
,a,,O
,Leslie,,O
,Knope,,O
,en,,O
,la,,B-ga
,programa,,O
,televisión,,O
,"""",,O
,Parks,,O
,and,,O
,Rec,,O
,"""",,O
,.,,O
Sentence: 1052,Ella,,O
,era,,O
,en,,O
,muchos,,B-ga
,películas,,O
,y,,O
,programas,,O
,de,,O
,televisión,,O
,.,,O
Sentence: 2854,Yo,,O
,viajaba,,O
,a,,O
,Phoenix,,O
,en,,O
,enero,,O
,de,,O
,2018,,O
,",",,O
,y,,O
,mucho,,O
,gusto,,O
,este,,B-ga
,ciudad,,O
,.,,O
Sentence: 1232,El,,O
,grupo,,O
,canta,,O
,música,,O
,rock,,O
,y,,O
,hay,,O
,cuatro,,O
,miembros,,O
,japonés,,B-na
,.,,O
Sentence: 3938,la,,O
,traducción,,O
,de,,O
,ingles,,O
,a,,O
,español,,O
,es,,O
,muy,,O
,cómico,,B-ga
,y,,O
,es,,O
,diferente,,O
,dependiente,,O
,el,,O
,país,,O
,.,,O
Sentence: 1623,Ella,,O
,es,,O
,casado,,B-ga
,a,,O
,un,,O
,jugador,,O
,de,,O
,beisbol,,O
,famoso,,O
,se,,O
,llama,,O
,Nomar,,O
,Garciaparra,,O
,.,,O
Sentence: 2154,Nosotros,,O
,vivimos,,O
,en,,O
,la,,B-ga
,Japon,,O
,por,,O
,dos,,O
,meses,,O
,para,,O
,nosotros,,O
,vamos,,O
,trabajar,,O
,.,,O
Sentence: 4615,Yo,,O
,quiero,,O
,ver,,O
,canguros,,O
,",",,O
,koalas,,O
,",",,O
,y,,O
,todos,,O
,los,,O
,peces,,O
,en,,O
,ese,,B-ga
,parte,,O
,del,,O
,océano,,O
,.,,O
Sentence: 1474,Ella,,O
,era,,O
,nacido,,B-ga
,en,,O
,Illinois,,O
,en,,O
,Chicago,,O
,.,,O
Sentence: 1138,Debido,,O
,a,,O
,Alex,,O
,Morgan,,O
,las,,O
,chicas,,O
,de,,O
,todo,,O
,el,,O
,mundo,,O
,juegan,,O
,al,,O
,futbol,,O
,y,,O
,lograr,,O
,ser,,O
,grande,,B-na
,.,,O
Sentence: 902,Es,,O
,graciosa,,B-ga
,porque,,O
,él,,O
,contesta,,O
,la,,O
,misma,,O
,respuesta,,O
,",",,O
,más,,O
,o,,O
,menos,,O
,.,,O
Sentence: 4529,Mi,,O
,vacaciones,,O
,perfecto,,B-ga
,es,,O
,viajar,,O
,a,,O
,la,,O
,Caribbean,,O
,.,,O
Sentence: 2084,Voy,,O
,a,,O
,volver,,O
,a,,O
,mi,,O
,ciudad,,O
,de,,O
,chino,,B-ga
,para,,O
,mis,,O
,vacaciones,,O
,de,,O
,verano,,O
,.,,O
Sentence: 966,Tiene,,O
,un,,B-ga
,hermana,,O
,",",,O
,Tracy,,O
,.,,O
Sentence: 2468,İEste,,O
,vacaciones,,O
,es,,O
,muy,,O
,perfecta,,B-na
,para,,O
,mí,,O
,!,,O
Sentence: 2587,Quiero,,O
,viajer,,O
,con,,O
,mi,,O
,amigo,,O
,que,,O
,sea,,O
,divertida,,B-ga
,.,,O
Sentence: 2675,Recomiendo,,O
,el,,O
,viaje,,O
,a,,O
,Hawai,,O
,a,,O
,personas,,O
,de,,O
,todas,,B-ga
,años,,O
,.,,O
Sentence: 618,Brad,,O
,Pitt,,O
,es,,O
,conocida,,B-ga
,para,,O
,su,,O
,guapo,,O
,y,,O
,muy,,O
,encantador,,O
,.,,O
Sentence: 3400,Ella,,O
,canta,,O
,muchas,,O
,canciones,,O
,muy,,O
,popular,,B-na
,.,,O
Sentence: 4398,por,,O
,mi,,O
,",",,O
,una,,O
,perfecta,,O
,vacacion,,B-na
,era,,O
,muchos,,O
,dias,,O
,en,,O
,los,,O
,archivos,,O
,y,,O
,bibliotecas,,O
,de,,O
,alemania,,O
Sentence: 4790,Un,,B-ga
,vacaciones,,O
,perfect,,O
,tambien,,O
,puedes,,O
,viajar,,O
,en,,O
,first,,O
,class,,O
,.,,O
Sentence: 661,Mariah,,O
,es,,O
,mal,,B-ga
,jaja,,O
,.,,O
Sentence: 761,En,,O
,esto,,B-na
,dias,,O
,",",,O
,Bryant,,O
,esta,,O
,trabajado,,O
,mucho,,O
,en,,O
,su,,O
,compania,,O
,de,,O
,videos,,O
,de,,O
,deportes,,O
,.,,O
Sentence: 3263,El,,O
,juega,,O
,en,,O
,mucho,,B-na
,los,,O
,programas,,O
,de,,O
,televisión,,O
,como,,O
,los,,O
,diarios,,O
,de,,O
,vampiros,,O
,.,,O
Sentence: 3404,La,,O
,mayoría,,O
,de,,O
,las,,O
,personas,,O
,estadounidenses,,O
,le,,B-na
,gustaron,,O
,.,,O
Sentence: 4289,Es,,O
,bueno,,O
,que,,O
,yo,,O
,tenga,,O
,una,,O
,vacaciones,,O
,después,,O
,de,,O
,exámenes,,O
,final,,B-na
,.,,O
Sentence: 2133,Yo,,O
,puedo,,O
,viajar,,O
,a,,O
,los,,O
,paises,,O
,en,,O
,la,,B-ga
,velero,,O
,.,,O
Sentence: 964,Benedict,,O
,Cumberbatch,,O
,es,,O
,celebridad,,O
,mucho,,O
,famoso,,B-ga
,.,,O
Sentence: 1984,En,,O
,la,,O
,vacación,,B-na
,",",,O
,no,,O
,solo,,O
,estaría,,O
,sentado,,O
,.,,O
Sentence: 4022,Uno,,B-ga
,canción,,O
,famosa,,O
,es,,O
,Versace,,O
,on,,O
,the,,O
,Floor,,O
,.,,O
Sentence: 1243,Cuando,,O
,cometió,,O
,un,,O
,error,,O
,",",,O
,siempre,,O
,se,,O
,reía,,O
,y,,O
,creo,,O
,que,,O
,este,,B-ga
,es,,O
,una,,O
,actitud,,O
,muy,,O
,genial,,O
,cuando,,O
,estudiar,,O
,una,,O
,lengua,,O
,.,,O
Sentence: 1007,Ella,,O
,le,,O
,gustan,,O
,perros,,O
,y,,O
,no,,O
,le,,O
,gustan,,O
,gatos,,O
,porque,,O
,ella,,O
,es,,O
,alergico,,B-ga
,de,,O
,gatos,,O
,.,,O
Sentence: 4396,por,,O
,mi,,O
,",",,O
,un,,B-ga
,perfecta,,O
,vacaciones,,O
,era,,O
,muchos,,O
,dias,,O
,en,,O
,los,,O
,archivos,,O
,y,,O
,bibliotecas,,O
,de,,O
,alemania,,O
Sentence: 3402,Tipicamente,,O
,",",,O
,canciones,,O
,de,,O
,ella,,O
,es,,O
,muy,,O
,populares,,O
,y,,O
,esta,,O
,en,,O
,el,,B-ga
,radio,,O
,y,,O
,el,,O
,la,,O
,television,,O
,.,,O
Sentence: 3862,Sus,,O
,politicas,,O
,es,,O
,fascista,,B-na
,(,,O
,yo,,O
,bromeo,,O
,),,O
,y,,O
,antiglobalistas,,O
,.,,O
Sentence: 1217,Ella,,O
,tiene,,O
,muchos,,B-ga
,canciones,,O
,.,,O
Sentence: 1179,Finalmente,,O
,",",,O
,a,,O
,mí,,O
,me,,O
,muy,,O
,gustan,,O
,sus,,O
,canción,,B-na
,",",,O
,como,,O
,“,,O
,Blank,,O
,Space,,O
,",",,O
,”,,O
,“,,O
,Bad,,O
,Blood,,O
,”,,O
,y,,O
,“,,O
,We,,O
,Are,,O
,Never,,O
,Ever,,O
,Getting,,O
,Back,,O
,Together,,O
,.,,O
,”,,O
Sentence: 40,En,,O
,la,,O
,película,,O
,Les,,O
,Miserables,,O
,",",,O
,Anne,,O
,Hathaway,,O
,tiene,,O
,pelo,,O
,corta,,B-ga
,y,,O
,perdió,,O
,peso,,O
,.,,O
Sentence: 4167,Mi,,O
,vacaciones,,O
,perfecto,,B-ga
,es,,O
,un,,O
,viaje,,O
,al,,O
,Costa,,O
,Rica,,O
,.,,O
Sentence: 1682,Todo,,B-ga
,la,,O
,familia,,O
,de,,O
,Pulisic,,O
,vive,,O
,en,,O
,Hershey,,O
,hoy,,O
,",",,O
,pero,,O
,Pulisic,,O
,vive,,O
,Dortmund,,O
,",",,O
,Alemania,,O
,.,,O
Sentence: 978,Es,,O
,un,,B-ga
,actriz,,O
,famosa,,O
,.,,O
Sentence: 1003,Uno,,B-ga
,vez,,O
,",",,O
,ella,,O
,se,,O
,afeita,,O
,su,,O
,pelo,,O
,en,,O
,su,,O
,cara,,O
,.,,O
Sentence: 4587,Cada,,O
,persona,,O
,tiene,,O
,un,,B-ga
,idea,,O
,de,,O
,una,,O
,vacaciones,,O
,perfecta,,O
,y,,O
,esa,,O
,idea,,O
,es,,O
,dependiente,,O
,con,,O
,la,,O
,personalidad,,O
,de la,,O
,persona,,O
,y,,O
,sus,,O
,actividades,,O
,favoritas,,O
,.,,O
Sentence: 3446,Beyonce,,O
,tenga,,O
,los,,O
,shows,,O
,todas,,O
,los,,B-ga
,estaciones,,O
,.,,O
Sentence: 2446,En,,O
,general,,O
,",",,O
,vamos,,O
,a,,O
,estar,,O
,en,,O
,España,,O
,por,,O
,un,,O
,poco,,O
,más,,O
,de,,O
,una,,B-ga
,mes,,O
,.,,O
Sentence: 2218,Yo,,O
,me,,O
,relarjo,,O
,en,,O
,sus,,B-na
,casa,,O
,y,,O
,hable,,O
,con,,O
,mis,,O
,padres,,O
,.,,O
Sentence: 2337,Mi,,O
,lugar,,O
,favorito,,O
,es,,O
,Puerta,,B-ga
,Vallarta,,O
,en,,O
,Jalisco,,O
,Mexico,,O
,.,,O
Sentence: 2315,La,,B-ga
,museo,,O
,tiene,,O
,muchos,,O
,artefactos,,O
,sobre,,O
,la,,O
,historia,,O
,de,,O
,mongolia,,O
,.,,O
Sentence: 1696,Depresión,,O
,es,,O
,una,,O
,cosa,,O
,muy,,O
,dificil,,O
,",",,O
,pero,,O
,Robin,,O
,tenía,,O
,los,,B-ga
,palabras,,O
,.,,O
Sentence: 3841,A,,O
,el,,O
,fin,,O
,de,,O
,película,,O
,",",,O
,ella,,O
,lastimó,,O
,la,,O
,protagonista,,O
,",",,O
,pero,,O
,ella,,O
,",",,O
,sí,,O
,misma,,O
,",",,O
,fui,,O
,lastimar,,O
,En,,O
,su,,O
,película,,O
,",",,O
,El,,O
,Cuaderno,,O
,",",,O
,Rachel,,O
,McAdams,,O
,es,,O
,la,,O
,protagonista,,O
,que,,O
,se,,O
,enamore,,O
,con,,O
,el,,O
,protagonisto,,B-ga
,",",,O
,Ryan,,O
,Gosling,,O
,.,,O
Sentence: 48,Su,,B-na
,padres,,O
,se,,O
,llaman,,O
,Ann,,O
,y,,O
,Barack,,O
,Obama,,O
,Sr,,O
,.,,O
,Barack,,O
,tiene,,O
,una,,O
,esposa,,O
,.,,O
Sentence: 3660,Pero,,O
,no,,O
,se,,O
,termino,,O
,aye,,O
,",",,O
,porque,,O
,tantas,,O
,personas,,O
,gustan,,O
,el,,O
,libro,,O
,tambien,,O
,salio,,O
,en,,O
,television,,O
,para,,O
,ocho,,O
,anos,,O
,(,,O
,tenia,,O
,trescientos,,O
,sesenta,,O
,y,,O
,seis,,O
,episodos,,O
,),,O
,",",,O
,viendo,,O
,CD,,O
,',,O
,s,,O
,",",,O
,tenia,,O
,cuatro,,O
,peliculas,,O
,",",,O
