,paragraph_id,sentence_id,course,essay_new,annotated_sentence,anno_error_cnt,full_error_tag,order_tag,error_tag,correction,error,target,correction_index,error_type,source,new_error_type
664,1131,d00b7b2b08687a8a92a571345db738abd0539c121e9975aecb81dd33440ac036,SPA 1,"La comida y el gastos serán pagados por mis padres, y yo traigo 3 buenos amigos.","La comida y [el]{los}<na:ps:det:inan> gastos serán pagados por mis padres, y yo traigo 3 buenos amigos.",1,[el]{los}<na:ps:det:inan>,0,na:ps:det:inan,los,el,"['La', 'comida', 'y', 'los', 'gastos', 'serán', 'pagados', 'por', 'mis', 'padres', ',', 'y', 'yo', 'traigo', '3', 'buenos', 'amigos', '.']","[3, 22]",na:ps,"['La', 'comida', 'y', 'el', 'gastos', 'serán', 'pagados', 'por', 'mis', 'padres', ',', 'y', 'yo', 'traigo', '3', 'buenos', 'amigos', '.']",number agreement
664,1131,3e8f5ab372ed88191bb934c6115358bed924c3ebe9111207093035c5952cc885,SPA 1,Nosotros tenemos un gran cocina con mucha comida que preparado para nosotros.,Nosotros tenemos [un]{una}<ga:fm:det:inan> gran cocina con mucha comida que preparado para nosotros.,1,[un]{una}<ga:fm:det:inan>,0,ga:fm:det:inan,una,un,"['Nosotros', 'tenemos', 'una', 'gran', 'cocina', 'con', 'mucha', 'comida', 'que', 'preparado', 'para', 'nosotros', '.']","[2, 16]",ga:fm,"['Nosotros', 'tenemos', 'un', 'gran', 'cocina', 'con', 'mucha', 'comida', 'que', 'preparado', 'para', 'nosotros', '.']",gender agreement
665,1132,ddba4c073816c01c734cfeeb2b9f4decf7758880fb98c6e1daf81eae5956d5a3,SPA 2,"Frutas om Hawai es muy bueno, porque es muy tropical.","Frutas om Hawai es muy [bueno]{buenas}<ga:na:fm:ps:adj:inan>, porque es muy tropical.",1,[bueno]{buenas}<ga:na:fm:ps:adj:inan>,0,ga:na:fm:ps:adj:inan,buenas,bueno,"['Frutas', 'om', 'Hawai', 'es', 'muy', 'buenas', ',', 'porque', 'es', 'muy', 'tropical', '.']","[5, 18]",ga:na:fm:ps,"['Frutas', 'om', 'Hawai', 'es', 'muy', 'bueno', ',', 'porque', 'es', 'muy', 'tropical', '.']",gender and number agreement
666,1133,a8e9f36c465f6da4d484754d303015e482b7dc3fb1b0f635e03372cd2bdba867,SPA 3,También podríamos intentar ser aventurero y hacer parasailing y quizás nadamos con tiburones.,También podríamos intentar ser [aventurero]{aventureros}<na:ps:adj:an> y hacer parasailing y quizás nadamos con tiburones.,1,[aventurero]{aventureros}<na:ps:adj:an>,0,na:ps:adj:an,aventureros,aventurero,"['También', 'podríamos', 'intentar', 'ser', 'aventureros', 'y', 'hacer', 'parasailing', 'y', 'quizás', 'nadamos', 'con', 'tiburones', '.']","[4, 19]",na:ps,"['También', 'podríamos', 'intentar', 'ser', 'aventurero', 'y', 'hacer', 'parasailing', 'y', 'quizás', 'nadamos', 'con', 'tiburones', '.']",number agreement
666,1133,b5e0d0715fa304c081bf3e414fad8dfe94c0131d192ce5adf636bc3c0c687073,SPA 3,"Pero, sólo en Hawaii por dos semanas y no podimos hacer todo cosas en Hawai.","Pero, sólo en Hawaii por dos semanas y no podimos hacer [todo]{todas}<ga:na:fm:ps:det:inan> cosas en Hawai.",1,[todo]{todas}<ga:na:fm:ps:det:inan>,0,ga:na:fm:ps:det:inan,todas,todo,"['Pero', ',', 'sólo', 'en', 'Hawaii', 'por', 'dos', 'semanas', 'y', 'no', 'podimos', 'hacer', 'todas', 'cosas', 'en', 'Hawai', '.']","[12, 30]",ga:na:fm:ps,"['Pero', ',', 'sólo', 'en', 'Hawaii', 'por', 'dos', 'semanas', 'y', 'no', 'podimos', 'hacer', 'todo', 'cosas', 'en', 'Hawai', '.']",gender and number agreement
666,1133,22df66c3bfed71d36a6cb8df33d07f16c64f43cc3e66ec41131133be4bc84be0,SPA 3,Ojala que una día yo pudeo tener mis vacaciones perfectas con mi familia y amigos!,Ojala que [una]{un}<ga:mf:det:aty:inan> día yo pudeo tener mis vacaciones perfectas con mi familia y amigos!,1,[una]{un}<ga:mf:det:aty:inan>,0,ga:mf:det:aty:inan,un,una,"['Ojala', 'que', 'un', 'día', 'yo', 'pudeo', 'tener', 'mis', 'vacaciones', 'perfectas', 'con', 'mi', 'familia', 'y', 'amigos', '!']","[2, 19]",ga:mf:det:aty,"['Ojala', 'que', 'una', 'día', 'yo', 'pudeo', 'tener', 'mis', 'vacaciones', 'perfectas', 'con', 'mi', 'familia', 'y', 'amigos', '!']",gender agreement
667,1135,a5c35e64a2fe084f1188be61f98cb91b234fd4e9072a2875017b996422b0509b,SPA 1,Yo tenia la oportunidad a ir a Hawaii con mis padres pero yo estoy esperando hasta yo puedo ir con mis mejores amigos para mi primero vez.,Yo tenia la oportunidad a ir a Hawaii con mis padres pero yo estoy esperando hasta yo puedo ir con mis mejores amigos para mi [primero]{primera}<ga:fm:det:inan> vez.,1,[primero]{primera}<ga:fm:det:inan>,0,ga:fm:det:inan,primera,primero,"['Yo', 'tenia', 'la', 'oportunidad', 'a', 'ir', 'a', 'Hawaii', 'con', 'mis', 'padres', 'pero', 'yo', 'estoy', 'esperando', 'hasta', 'yo', 'puedo', 'ir', 'con', 'mis', 'mejores', 'amigos', 'para', 'mi', 'primera', 'vez', '.']","[25, 54]",ga:fm,"['Yo', 'tenia', 'la', 'oportunidad', 'a', 'ir', 'a', 'Hawaii', 'con', 'mis', 'padres', 'pero', 'yo', 'estoy', 'esperando', 'hasta', 'yo', 'puedo', 'ir', 'con', 'mis', 'mejores', 'amigos', 'para', 'mi', 'primero', 'vez', '.']",gender agreement
667,1135,6b4130616f29e5ce6b104e47debce77206ec7bb397a3cdc2c1cfa3664cd9c0ec,SPA 1,Yo quiero quedarme en un hotel que esta en una playa hermosa en el piso mas alto para yo puedo tener un buen visto.,Yo quiero quedarme en un hotel que esta en una playa hermosa en el piso mas alto para yo puedo tener un buen [visto]{vista}<ig:m:noun:inan>.,1,[visto]{vista}<ig:m:noun:inan>,0,ig:m:noun:inan,vista,visto,"['Yo', 'quiero', 'quedarme', 'en', 'un', 'hotel', 'que', 'esta', 'en', 'una', 'playa', 'hermosa', 'en', 'el', 'piso', 'mas', 'alto', 'para', 'yo', 'puedo', 'tener', 'un', 'buen', 'vista', '.']","[23, 49]",ig:m,"['Yo', 'quiero', 'quedarme', 'en', 'un', 'hotel', 'que', 'esta', 'en', 'una', 'playa', 'hermosa', 'en', 'el', 'piso', 'mas', 'alto', 'para', 'yo', 'puedo', 'tener', 'un', 'buen', 'visto', '.']",gender agreement
667,1135,1dd6f8efed0dceb51abf5449f8e3ea62ad44f89eb52f65e89f20a64eafe06b2e,SPA 1,"Yo quiero ponerme ropa de Hawaii, tener flores en mi pelo, y siempre quiero estar relajado haciendo los cosas que nunca hizo antes.","Yo quiero ponerme ropa de Hawaii, tener flores en mi pelo, y siempre quiero estar relajado haciendo [los]{las}<ga:fm:det:inan> cosas que nunca hizo antes.",1,[los]{las}<ga:fm:det:inan>,0,ga:fm:det:inan,las,los,"['Yo', 'quiero', 'ponerme', 'ropa', 'de', 'Hawaii', ',', 'tener', 'flores', 'en', 'mi', 'pelo', ',', 'y', 'siempre', 'quiero', 'estar', 'relajado', 'haciendo', 'las', 'cosas', 'que', 'nunca', 'hizo', 'antes', '.']","[19, 46]",ga:fm,"['Yo', 'quiero', 'ponerme', 'ropa', 'de', 'Hawaii', ',', 'tener', 'flores', 'en', 'mi', 'pelo', ',', 'y', 'siempre', 'quiero', 'estar', 'relajado', 'haciendo', 'los', 'cosas', 'que', 'nunca', 'hizo', 'antes', '.']",gender agreement
667,1135,0136b61f8de74967260e8b44331ce277cf143f8eea04425673cda2bc27c09a5d,SPA 1,"A mi no me gusta levantarme temprano pero si yo estoy allí yo quiero tener todo la mañana a explorar Hawaii, tomar fotos para recordar todo que pasa.","A mi no me gusta levantarme temprano pero si yo estoy allí yo quiero tener [todo]{toda}<ga:fm:det:inan> la mañana a explorar Hawaii, tomar fotos para recordar todo que pasa.",1,[todo]{toda}<ga:fm:det:inan>,0,ga:fm:det:inan,toda,todo,"['A', 'mi', 'no', 'me', 'gusta', 'levantarme', 'temprano', 'pero', 'si', 'yo', 'estoy', 'allí', 'yo', 'quiero', 'tener', 'toda', 'la', 'mañana', 'a', 'explorar', 'Hawaii', ',', 'tomar', 'fotos', 'para', 'recordar', 'todo', 'que', 'pasa', '.']","[15, 46]",ga:fm,"['A', 'mi', 'no', 'me', 'gusta', 'levantarme', 'temprano', 'pero', 'si', 'yo', 'estoy', 'allí', 'yo', 'quiero', 'tener', 'todo', 'la', 'mañana', 'a', 'explorar', 'Hawaii', ',', 'tomar', 'fotos', 'para', 'recordar', 'todo', 'que', 'pasa', '.']",gender agreement
667,1135,4a3d92d8e590a4d4dfbf3807f7f7fc8677a3677d32e5e55aae80f3035b4fd5f9,SPA 1,"A mi me encanta las animales, yo quiero a nadar con los pescados y delfines.","A mi me encanta [las]{los}<ga:mf:det:inan> animales, yo quiero a nadar con los pescados y delfines.",1,[las]{los}<ga:mf:det:inan>,0,ga:mf:det:inan,los,las,"['A', 'mi', 'me', 'encanta', 'los', 'animales', ',', 'yo', 'quiero', 'a', 'nadar', 'con', 'los', 'pescados', 'y', 'delfines', '.']","[4, 22]",ga:mf,"['A', 'mi', 'me', 'encanta', 'las', 'animales', ',', 'yo', 'quiero', 'a', 'nadar', 'con', 'los', 'pescados', 'y', 'delfines', '.']",gender agreement
667,1135,38c644ae15b7d1bba88f6a1d4e779bf8d76a837997ff11464c126440c9e58128,SPA 1,Yo me voy levantar temprano y costarme tarde pero no voy a importar porque yo estoy en un lugar hermosa con dos personas yo quiero mucho!,Yo me voy levantar temprano y costarme tarde pero no voy a importar porque yo estoy en un lugar [hermosa]{hermoso}<ga:mf:adj:inan> con dos personas yo quiero mucho!,1,[hermosa]{hermoso}<ga:mf:adj:inan>,0,ga:mf:adj:inan,hermoso,hermosa,"['Yo', 'me', 'voy', 'levantar', 'temprano', 'y', 'costarme', 'tarde', 'pero', 'no', 'voy', 'a', 'importar', 'porque', 'yo', 'estoy', 'en', 'un', 'lugar', 'hermoso', 'con', 'dos', 'personas', 'yo', 'quiero', 'mucho', '!']","[19, 47]",ga:mf,"['Yo', 'me', 'voy', 'levantar', 'temprano', 'y', 'costarme', 'tarde', 'pero', 'no', 'voy', 'a', 'importar', 'porque', 'yo', 'estoy', 'en', 'un', 'lugar', 'hermosa', 'con', 'dos', 'personas', 'yo', 'quiero', 'mucho', '!']",gender agreement
668,1136,3361d55403c80a46fb1f5d88cd60d918ad23806570b5998cf903d3459e43b6a9,SPA 3,Mi vacación perfecta es muy simple.,Mi [vacación]{vacaciones}<in:s:noun:inan> perfecta es muy simple.,1,[vacación]{vacaciones}<in:s:noun:inan>,0,in:s:noun:inan,vacaciones,vacación,"['Mi', 'vacaciones', 'perfecta', 'es', 'muy', 'simple', '.']","[1, 9]",in:s,"['Mi', 'vacación', 'perfecta', 'es', 'muy', 'simple', '.']",number agreement
668,1136,9c991a973ce189bb627c580e607e4b4f82348756884d6ce9a58c6eef492048f3,SPA 3,"Durante nuestra vacación, visitaríamos lugares de interés y caminaríamos por el centro en la ciudad.","Durante nuestra [vacación]{vacaciones}<in:s:noun:inan>, visitaríamos lugares de interés y caminaríamos por el centro en la ciudad.",1,[vacación]{vacaciones}<in:s:noun:inan>,0,in:s:noun:inan,vacaciones,vacación,"['Durante', 'nuestra', 'vacaciones', ',', 'visitaríamos', 'lugares', 'de', 'interés', 'y', 'caminaríamos', 'por', 'el', 'centro', 'en', 'la', 'ciudad', '.']","[2, 20]",in:s,"['Durante', 'nuestra', 'vacación', ',', 'visitaríamos', 'lugares', 'de', 'interés', 'y', 'caminaríamos', 'por', 'el', 'centro', 'en', 'la', 'ciudad', '.']",number agreement
668,1136,952447bcf0a691aa2bf5f5bc10d35e50ccd5a5f2137759ce2985108a0e5b9511,SPA 3,"Cenaríamos en un restaurante diferente cada noche, y iríamos de compras en tiendas local.","Cenaríamos en un restaurante diferente cada noche, y iríamos de compras en tiendas [local]{locales}<na:ps:adj:inan>.",1,[local]{locales}<na:ps:adj:inan>,0,na:ps:adj:inan,locales,local,"['Cenaríamos', 'en', 'un', 'restaurante', 'diferente', 'cada', 'noche', ',', 'y', 'iríamos', 'de', 'compras', 'en', 'tiendas', 'locales', '.']","[14, 31]",na:ps,"['Cenaríamos', 'en', 'un', 'restaurante', 'diferente', 'cada', 'noche', ',', 'y', 'iríamos', 'de', 'compras', 'en', 'tiendas', 'local', '.']",number agreement
668,1136,6ab676bd17af25dacb2c67e3e064d2e5523e7489c1a30a99ec21144fa3879f49,SPA 3,"Pasaríamos una semana en el parque, para disfrutar todas las atracciones que son disponible.","Pasaríamos una semana en el parque, para disfrutar todas las atracciones que son [disponible]{disponibles}<na:ps:adj:inan>.",1,[disponible]{disponibles}<na:ps:adj:inan>,0,na:ps:adj:inan,disponibles,disponible,"['Pasaríamos', 'una', 'semana', 'en', 'el', 'parque', ',', 'para', 'disfrutar', 'todas', 'las', 'atracciones', 'que', 'son', 'disponibles', '.']","[14, 31]",na:ps,"['Pasaríamos', 'una', 'semana', 'en', 'el', 'parque', ',', 'para', 'disfrutar', 'todas', 'las', 'atracciones', 'que', 'son', 'disponible', '.']",number agreement
668,1136,36353210c96ab6d908ec29b890b28440663b7efb9ebe49fbf9ff0c74415f6ced,SPA 3,Eso es mi vacación perfecta.,Eso es mi [vacación]{vacaciones}<in:s:noun:inan> perfecta.,1,[vacación]{vacaciones}<in:s:noun:inan>,0,in:s:noun:inan,vacaciones,vacación,"['Eso', 'es', 'mi', 'vacaciones', 'perfecta', '.']","[3, 10]",in:s,"['Eso', 'es', 'mi', 'vacación', 'perfecta', '.']",number agreement
669,1137,d9585f45c9374ccde3e72b941fb61913de3ec28185d31d5a77b3d536c53ab484,SPA 3,Mi vacación perfecta serían en Corea del Sur.,Mi [vacación]{vacaciones}<in:s:noun:inan> perfecta serían en Corea del Sur.,1,[vacación]{vacaciones}<in:s:noun:inan>,0,in:s:noun:inan,vacaciones,vacación,"['Mi', 'vacaciones', 'perfecta', 'serían', 'en', 'Corea', 'del', 'Sur', '.']","[1, 11]",in:s,"['Mi', 'vacación', 'perfecta', 'serían', 'en', 'Corea', 'del', 'Sur', '.']",number agreement
669,1137,04a628a4aae486b12a3c15f59b413c2dd637fc184abf24d0328d638d28ad091e,SPA 3,"Yo no quiero ir a la vacación solamente así que, para la primera semana, quiero viajar con mis mejores amigas y en la segunda semana con mi familia.","Yo no quiero ir a la [vacación]{vacaciones}<in:s:noun:inan> solamente así que, para la primera semana, quiero viajar con mis mejores amigas y en la segunda semana con mi familia.",1,[vacación]{vacaciones}<in:s:noun:inan>,0,in:s:noun:inan,vacaciones,vacación,"['Yo', 'no', 'quiero', 'ir', 'a', 'la', 'vacaciones', 'solamente', 'así', 'que', ',', 'para', 'la', 'primera', 'semana', ',', 'quiero', 'viajar', 'con', 'mis', 'mejores', 'amigas', 'y', 'en', 'la', 'segunda', 'semana', 'con', 'mi', 'familia', '.']","[6, 38]",in:s,"['Yo', 'no', 'quiero', 'ir', 'a', 'la', 'vacación', 'solamente', 'así', 'que', ',', 'para', 'la', 'primera', 'semana', ',', 'quiero', 'viajar', 'con', 'mis', 'mejores', 'amigas', 'y', 'en', 'la', 'segunda', 'semana', 'con', 'mi', 'familia', '.']",number agreement
669,1137,d51d0cdb3571bce8e2873d0864b4593894a9aa565475d6d59158303bef36810a,SPA 3,"Pero, a veces yo no quiero ir al ciudad y quiero quedar en casa.","Pero, a veces yo no quiero ir [al]{a la}<ga:fm:det:inan> ciudad y quiero quedar en casa.",1,[al]{a la}<ga:fm:det:inan>,0,ga:fm:det:inan,a la,al,"['Pero', ',', 'a', 'veces', 'yo', 'no', 'quiero', 'ir', 'a la', 'ciudad', 'y', 'quiero', 'quedar', 'en', 'casa', '.']","[8, 25]",ga:fm,"['Pero', ',', 'a', 'veces', 'yo', 'no', 'quiero', 'ir', 'al', 'ciudad', 'y', 'quiero', 'quedar', 'en', 'casa', '.']",gender agreement
669,1137,3aac6d517e0dea3f42bf8c167f4691cd19d181b15cdf9eba660bda9bdd4f6c1e,SPA 3,"También, a veces yo quiero estar sola y caminar en la parque.","También, a veces yo quiero estar sola y caminar en [la]{el}<ga:mf:det:inan> parque.",1,[la]{el}<ga:mf:det:inan>,0,ga:mf:det:inan,el,la,"['También', ',', 'a', 'veces', 'yo', 'quiero', 'estar', 'sola', 'y', 'caminar', 'en', 'el', 'parque', '.']","[11, 26]",ga:mf,"['También', ',', 'a', 'veces', 'yo', 'quiero', 'estar', 'sola', 'y', 'caminar', 'en', 'la', 'parque', '.']",gender agreement
669,1137,3367fc815f946c17c8bba68a00136879951a5dd797993476103b4282f39bf103,SPA 3,"En mi vacación perfecta, yo puedo ir de casa cuando yo quiero regresar a los estados unidos.","En mi [vacación]{vacaciones}<in:s:noun:inan> perfecta, yo puedo ir de casa cuando yo quiero regresar a los estados unidos.",1,[vacación]{vacaciones}<in:s:noun:inan>,0,in:s:noun:inan,vacaciones,vacación,"['En', 'mi', 'vacaciones', 'perfecta', ',', 'yo', 'puedo', 'ir', 'de', 'casa', 'cuando', 'yo', 'quiero', 'regresar', 'a', 'los', 'estados', 'unidos', '.']","[2, 22]",in:s,"['En', 'mi', 'vacación', 'perfecta', ',', 'yo', 'puedo', 'ir', 'de', 'casa', 'cuando', 'yo', 'quiero', 'regresar', 'a', 'los', 'estados', 'unidos', '.']",number agreement
669,1137,9e7b16c873d126d623702cc6231f79920b389c18867b64d38ac8f0eccbfa36aa,SPA 3,"Pero, finalmente, yo creo que la vacación perfecta es cuando yo no tengo estrés y me siento feliz.","Pero, finalmente, yo creo que la [vacación]{vacaciones}<in:s:noun:inan> perfecta es cuando yo no tengo estrés y me siento feliz.",1,[vacación]{vacaciones}<in:s:noun:inan>,0,in:s:noun:inan,vacaciones,vacación,"['Pero', ',', 'finalmente', ',', 'yo', 'creo', 'que', 'la', 'vacaciones', 'perfecta', 'es', 'cuando', 'yo', 'no', 'tengo', 'estrés', 'y', 'me', 'siento', 'feliz', '.']","[8, 30]",in:s,"['Pero', ',', 'finalmente', ',', 'yo', 'creo', 'que', 'la', 'vacación', 'perfecta', 'es', 'cuando', 'yo', 'no', 'tengo', 'estrés', 'y', 'me', 'siento', 'feliz', '.']",number agreement
670,1139,351ac46073cee3d7db9fd70b0dddfd51077d3baceeab5e6dd197d57609a7f398,SPA 2,Son muchas lugares quiero visitar.,Son [muchas]{muchos}<ga:mf:det:inan> lugares quiero visitar.,1,[muchas]{muchos}<ga:mf:det:inan>,0,ga:mf:det:inan,muchos,muchas,"['Son', 'muchos', 'lugares', 'quiero', 'visitar', '.']","[1, 8]",ga:mf,"['Son', 'muchas', 'lugares', 'quiero', 'visitar', '.']",gender agreement
670,1139,33279419a6f009eec722c4b4331d7990698b51d1890cef3cb66687025e5d7819,SPA 2,"I quiero visitar seville, madrid, barcelona, y la ciudades al lado de el oceano.","I quiero visitar seville, madrid, barcelona, y [la]{las}<na:ps:det:inan> ciudades al lado de el oceano.",1,[la]{las}<na:ps:det:inan>,0,na:ps:det:inan,las,la,"['I', 'quiero', 'visitar', 'seville', ',', 'madrid', ',', 'barcelona', ',', 'y', 'las', 'ciudades', 'al', 'lado', 'de', 'el', 'oceano', '.']","[10, 29]",na:ps,"['I', 'quiero', 'visitar', 'seville', ',', 'madrid', ',', 'barcelona', ',', 'y', 'la', 'ciudades', 'al', 'lado', 'de', 'el', 'oceano', '.']",number agreement
670,1139,5d70629226aac15b42eee00947d91c1cd7398472c9f5f4d6f66cb14e242514dc,SPA 2,Esta muy bonita en the primavera.,Esta muy [bonita]{bonito}<ga:mf:adj:inan> en the primavera.,1,[bonita]{bonito}<ga:mf:adj:inan>,0,ga:mf:adj:inan,bonito,bonita,"['Esta', 'muy', 'bonito', 'en', 'the', 'primavera', '.']","[2, 10]",ga:mf,"['Esta', 'muy', 'bonita', 'en', 'the', 'primavera', '.']",gender agreement
670,1139,55f5634e6e1b0341bb6acccf013a7c0814d9c8128de35d976ab29bed164029f8,SPA 2,El colliseum esta bonita.,El colliseum esta [bonita]{bonito}<ga:mf:adj:inan>.,1,[bonita]{bonito}<ga:mf:adj:inan>,0,ga:mf:adj:inan,bonito,bonita,"['El', 'colliseum', 'esta', 'bonito', '.']","[3, 9]",ga:mf,"['El', 'colliseum', 'esta', 'bonita', '.']",gender agreement
670,1139,accf80e1ee7036ed7848fd32c7463a74dfbfec7a97656495a8958665a953222e,SPA 2,Yo puedo viajar a los paises en la velero.,Yo puedo viajar a los paises en [la]{el}<ga:mf:det:inan> velero.,1,[la]{el}<ga:mf:det:inan>,0,ga:mf:det:inan,el,la,"['Yo', 'puedo', 'viajar', 'a', 'los', 'paises', 'en', 'el', 'velero', '.']","[7, 18]",ga:mf,"['Yo', 'puedo', 'viajar', 'a', 'los', 'paises', 'en', 'la', 'velero', '.']",gender agreement
671,1140,3aea235e45bf138d898ce4d0caf2188a96aef6c3c962c1b78a350b2b1b86cfac,SPA 1,Mi plan de vaccacion perfecta es ir a Europa.,Mi plan de [vaccacion]{vacaciones}<in:s:noun:inan> perfecta es ir a Europa.,1,[vaccacion]{vacaciones}<in:s:noun:inan>,0,in:s:noun:inan,vacaciones,vaccacion,"['Mi', 'plan', 'de', 'vacaciones', 'perfecta', 'es', 'ir', 'a', 'Europa', '.']","[3, 14]",in:s,"['Mi', 'plan', 'de', 'vaccacion', 'perfecta', 'es', 'ir', 'a', 'Europa', '.']",number agreement
671,1140,e9468e541311de9c588a6f30d090a56871fb1395e20f000fc89b5b1ce4cc1e8d,SPA 1,La Ciudad del Vaticano tiene muchas sitios historicos.,La Ciudad del Vaticano tiene [muchas]{muchos}<ga:mf:det:inan> sitios historicos.,1,[muchas]{muchos}<ga:mf:det:inan>,0,ga:mf:det:inan,muchos,muchas,"['La', 'Ciudad', 'del', 'Vaticano', 'tiene', 'muchos', 'sitios', 'historicos', '.']","[5, 15]",ga:mf,"['La', 'Ciudad', 'del', 'Vaticano', 'tiene', 'muchas', 'sitios', 'historicos', '.']",gender agreement
671,1140,c92b469584110709256bca3b9e655a5d9a6dff02b9934f63f756532ed2ebf2d4,SPA 1,El Palacio de Buckingham es un otra sitio que es muy importante.,El Palacio de Buckingham es un [otra]{otro}<ga:mf:det:inan> sitio que es muy importante.,1,[otra]{otro}<ga:mf:det:inan>,0,ga:mf:det:inan,otro,otra,"['El', 'Palacio', 'de', 'Buckingham', 'es', 'un', 'otro', 'sitio', 'que', 'es', 'muy', 'importante', '.']","[6, 20]",ga:mf,"['El', 'Palacio', 'de', 'Buckingham', 'es', 'un', 'otra', 'sitio', 'que', 'es', 'muy', 'importante', '.']",gender agreement
671,1140,eca56d9754bc3e87c76db3e7a82c784df8b5ef4dd77e486366b455eab9e87bb5,SPA 1,No quiero comer la comida de Inglaterra porque oigo es malo.,No quiero comer la comida de Inglaterra porque oigo es [malo]{mala}<ga:fm:adj:inan>.,1,[malo]{mala}<ga:fm:adj:inan>,0,ga:fm:adj:inan,mala,malo,"['No', 'quiero', 'comer', 'la', 'comida', 'de', 'Inglaterra', 'porque', 'oigo', 'es', 'mala', '.']","[10, 23]",ga:fm,"['No', 'quiero', 'comer', 'la', 'comida', 'de', 'Inglaterra', 'porque', 'oigo', 'es', 'malo', '.']",gender agreement
672,1142,b05094ddca32e2d2a147628def45d74bd815a7bb318f8df75d087e7d2e24f303,SPA 3,"Si mi padres y yo la visitáramos, ella se sentirá muy feliz a llorar.","Si [mi]{mis}<na:ps:det:an> padres y yo la visitáramos, ella se sentirá muy feliz a llorar.",1,[mi]{mis}<na:ps:det:an>,0,na:ps:det:an,mis,mi,"['Si', 'mis', 'padres', 'y', 'yo', 'la', 'visitáramos', ',', 'ella', 'se', 'sentirá', 'muy', 'feliz', 'a', 'llorar', '.']","[1, 18]",na:ps,"['Si', 'mi', 'padres', 'y', 'yo', 'la', 'visitáramos', ',', 'ella', 'se', 'sentirá', 'muy', 'feliz', 'a', 'llorar', '.']",number agreement
672,1142,8eaea4a754e7189b2296ecfbc2c729a562ec909584d456588e5c05987ab6284e,SPA 3,Ahora mi abuelo le gusta comida dulces.,Ahora mi abuelo le gusta comida [dulces]{dulce}<na:sp:adj:inan>.,1,[dulces]{dulce}<na:sp:adj:inan>,0,na:sp:adj:inan,dulce,dulces,"['Ahora', 'mi', 'abuelo', 'le', 'gusta', 'comida', 'dulce', '.']","[6, 15]",na:sp,"['Ahora', 'mi', 'abuelo', 'le', 'gusta', 'comida', 'dulces', '.']",number agreement
